id,age,sex,race,class,degree,region,happy,relig,partyid,childs,marital,vetyears,srcbelt,born,polhitok_bin,contv_bin,conmedic_bin,helpblk_bin,pornlaw_bin
1036,27.0,1,1,2.0,3.0,8,1.0,4.0,4.0,2.0,1.0,0.0,5,1.0,0,0,1,0,0
1037,43.0,1,1,3.0,3.0,8,2.0,6.0,2.0,2.0,3.0,0.0,5,1.0,0,0,1,1,0
1038,29.0,2,1,2.0,3.0,8,1.0,4.0,2.0,0.0,5.0,0.0,5,1.0,0,0,1,1,0
1041,21.0,1,1,3.0,1.0,8,2.0,4.0,1.0,0.0,5.0,0.0,5,1.0,0,1,1,1,0
1043,62.0,2,1,3.0,3.0,3,1.0,2.0,0.0,0.0,1.0,0.0,4,1.0,0,0,1,0,1
1044,23.0,2,1,3.0,1.0,3,1.0,4.0,3.0,0.0,5.0,0.0,4,1.0,1,1,0,0,0
1046,46.0,2,1,2.0,1.0,3,2.0,2.0,5.0,1.0,3.0,0.0,4,1.0,0,0,1,0,1
1048,40.0,1,1,3.0,4.0,3,2.0,4.0,3.0,2.0,1.0,0.0,4,1.0,0,0,0,0,0
1050,25.0,2,1,3.0,3.0,3,1.0,1.0,1.0,0.0,1.0,0.0,4,1.0,0,1,1,1,1
1051,77.0,2,1,2.0,1.0,3,2.0,2.0,2.0,2.0,1.0,0.0,4,1.0,1,1,1,0,0
1053,70.0,1,1,1.0,1.0,3,3.0,4.0,0.0,1.0,3.0,2.0,4,1.0,0,0,1,1,0
1054,70.0,2,1,2.0,1.0,3,3.0,5.0,0.0,0.0,2.0,0.0,4,1.0,0,0,0,0,0
1056,59.0,1,1,3.0,1.0,3,2.0,1.0,2.0,1.0,5.0,0.0,4,1.0,0,1,0,0,0
1057,61.0,2,1,3.0,3.0,3,2.0,4.0,0.0,3.0,1.0,0.0,4,1.0,0,1,1,0,0
1059,29.0,1,2,3.0,1.0,3,2.0,1.0,0.0,0.0,5.0,0.0,4,1.0,1,1,1,0,1
1061,32.0,1,1,2.0,3.0,3,2.0,2.0,0.0,0.0,5.0,0.0,4,1.0,0,0,0,1,0
1063,47.0,1,2,1.0,1.0,3,3.0,1.0,1.0,8.0,1.0,0.0,4,1.0,1,1,1,1,0
1064,35.0,1,1,2.0,2.0,3,2.0,1.0,4.0,1.0,1.0,3.0,4,1.0,0,0,1,0,0
1065,54.0,1,1,3.0,1.0,3,2.0,2.0,0.0,0.0,5.0,0.0,4,1.0,0,1,0,0,0
1067,31.0,1,2,1.0,1.0,3,2.0,1.0,0.0,0.0,5.0,0.0,4,1.0,0,0,1,1,0
1068,55.0,2,1,2.0,1.0,3,2.0,2.0,3.0,1.0,1.0,0.0,4,1.0,1,1,0,0,0
1070,26.0,1,1,2.0,1.0,3,2.0,4.0,0.0,0.0,5.0,0.0,4,1.0,0,1,1,0,0
1072,60.0,2,1,1.0,1.0,3,2.0,1.0,2.0,2.0,3.0,0.0,4,1.0,0,0,1,0,1
1074,56.0,1,1,3.0,3.0,4,2.0,1.0,3.0,4.0,1.0,0.0,2,1.0,0,0,1,0,1
1075,57.0,1,2,1.0,1.0,4,3.0,1.0,0.0,3.0,1.0,1.0,2,1.0,0,0,0,1,1
1076,49.0,1,2,2.0,0.0,4,1.0,1.0,0.0,3.0,1.0,2.0,2,1.0,1,1,0,0,0
1077,82.0,1,2,2.0,0.0,4,1.0,1.0,0.0,7.0,2.0,0.0,2,1.0,0,1,1,1,0
1078,53.0,1,2,4.0,0.0,4,2.0,4.0,0.0,8.0,4.0,0.0,2,1.0,1,0,1,1,0
1081,50.0,2,1,3.0,1.0,4,2.0,4.0,7.0,2.0,1.0,0.0,4,1.0,0,1,0,0,0
1084,82.0,1,1,3.0,1.0,4,2.0,4.0,2.0,6.0,1.0,0.0,4,1.0,0,0,1,0,1
1086,50.0,2,1,2.0,0.0,4,1.0,1.0,6.0,3.0,1.0,0.0,4,1.0,1,0,1,0,0
1087,50.0,2,1,2.0,1.0,4,2.0,2.0,2.0,3.0,5.0,0.0,4,1.0,0,1,0,0,1
1089,52.0,2,1,1.0,4.0,4,2.0,4.0,0.0,2.0,3.0,0.0,4,1.0,0,1,1,1,0
1091,38.0,2,1,2.0,0.0,4,2.0,2.0,1.0,3.0,1.0,0.0,4,1.0,0,1,0,1,1
1093,38.0,1,1,1.0,0.0,4,1.0,1.0,3.0,0.0,5.0,0.0,4,1.0,0,0,0,0,0
1094,62.0,2,1,3.0,1.0,4,1.0,1.0,6.0,4.0,1.0,0.0,4,1.0,0,0,1,0,1
1095,43.0,2,2,2.0,2.0,4,2.0,1.0,1.0,4.0,1.0,0.0,4,1.0,1,1,1,1,0
1096,53.0,2,1,2.0,1.0,4,2.0,1.0,4.0,1.0,3.0,0.0,4,1.0,0,1,1,0,1
1097,39.0,1,1,2.0,1.0,4,3.0,4.0,7.0,0.0,5.0,2.0,4,1.0,0,1,1,0,0
1098,23.0,2,1,2.0,1.0,4,1.0,5.0,2.0,0.0,5.0,0.0,4,1.0,1,0,0,0,0
1100,56.0,2,1,2.0,1.0,4,1.0,2.0,3.0,2.0,3.0,0.0,5,2.0,0,1,1,0,1
1101,77.0,1,1,3.0,4.0,4,1.0,1.0,4.0,2.0,1.0,1.0,5,1.0,0,1,1,0,1
1104,39.0,2,1,3.0,1.0,4,1.0,2.0,6.0,3.0,1.0,0.0,5,1.0,0,0,0,0,0
1105,83.0,2,3,2.0,0.0,4,2.0,1.0,5.0,5.0,2.0,0.0,5,1.0,1,1,1,0,1
1106,65.0,1,1,3.0,1.0,4,2.0,2.0,4.0,1.0,1.0,0.0,5,1.0,1,0,0,0,1
1108,59.0,1,2,2.0,1.0,5,2.0,1.0,4.0,6.0,3.0,0.0,4,1.0,0,0,0,0,0
1109,63.0,2,1,3.0,3.0,5,1.0,1.0,3.0,0.0,1.0,3.0,4,1.0,0,1,0,0,1
1110,50.0,1,1,1.0,2.0,5,2.0,1.0,5.0,2.0,3.0,0.0,4,1.0,0,0,0,0,0
1112,42.0,2,1,2.0,1.0,5,2.0,2.0,3.0,1.0,1.0,0.0,4,1.0,0,1,0,0,0
1113,52.0,2,1,3.0,4.0,5,2.0,1.0,6.0,2.0,1.0,0.0,4,1.0,0,1,0,0,1
1114,75.0,1,1,3.0,1.0,5,2.0,4.0,2.0,2.0,1.0,2.0,4,1.0,0,0,1,0,0
1115,40.0,2,1,3.0,3.0,5,2.0,3.0,5.0,4.0,3.0,0.0,4,2.0,0,1,1,1,0
1116,69.0,2,1,2.0,3.0,5,2.0,1.0,2.0,1.0,2.0,0.0,4,1.0,0,1,0,0,1
1118,42.0,1,1,3.0,4.0,5,2.0,1.0,5.0,2.0,1.0,0.0,4,1.0,0,1,0,0,0
1119,82.0,2,1,3.0,2.0,5,1.0,1.0,5.0,0.0,3.0,0.0,4,1.0,0,1,0,0,1
1120,74.0,2,1,3.0,1.0,5,1.0,1.0,6.0,3.0,1.0,0.0,4,1.0,0,1,1,0,1
1123,52.0,2,1,3.0,4.0,5,1.0,4.0,0.0,1.0,1.0,0.0,4,2.0,0,1,1,1,0
1124,23.0,1,1,3.0,3.0,5,2.0,4.0,4.0,0.0,5.0,0.0,4,1.0,0,0,1,0,0
1126,51.0,2,2,3.0,1.0,5,2.0,1.0,3.0,3.0,1.0,0.0,4,2.0,0,0,1,0,1
1127,37.0,2,3,2.0,1.0,5,1.0,9.0,1.0,2.0,1.0,0.0,4,2.0,1,0,0,0,0
1128,53.0,2,2,2.0,0.0,5,2.0,1.0,,4.0,3.0,0.0,4,2.0,0,1,1,0,0
1129,51.0,1,2,3.0,,5,2.0,4.0,1.0,6.0,,0.0,4,2.0,1,1,1,1,0
1131,31.0,1,2,3.0,1.0,5,1.0,4.0,7.0,0.0,5.0,0.0,4,1.0,0,1,0,0,0
1134,56.0,1,3,2.0,1.0,5,2.0,1.0,2.0,3.0,3.0,0.0,4,2.0,1,1,0,0,0
1135,19.0,2,3,3.0,1.0,5,1.0,1.0,1.0,0.0,1.0,0.0,4,1.0,0,1,0,0,1
1137,38.0,1,3,2.0,2.0,5,1.0,1.0,7.0,2.0,1.0,0.0,4,1.0,0,0,0,1,0
1139,48.0,2,1,3.0,1.0,5,2.0,4.0,5.0,3.0,1.0,0.0,4,1.0,0,0,1,0,1
1140,38.0,1,1,2.0,1.0,5,2.0,1.0,,0.0,1.0,0.0,4,1.0,0,0,1,0,0
1142,23.0,2,1,2.0,0.0,5,1.0,1.0,3.0,1.0,5.0,0.0,4,2.0,1,0,0,1,1
1143,44.0,2,1,2.0,1.0,5,3.0,1.0,4.0,2.0,2.0,0.0,4,1.0,1,0,0,0,0
1145,,1,1,3.0,0.0,5,3.0,2.0,1.0,3.0,4.0,0.0,4,2.0,0,1,0,0,1
1146,35.0,1,2,1.0,1.0,5,2.0,1.0,2.0,1.0,5.0,0.0,4,1.0,1,0,1,0,0
1147,49.0,2,1,2.0,4.0,5,2.0,2.0,2.0,1.0,3.0,0.0,2,2.0,0,1,0,0,0
1148,52.0,1,3,3.0,1.0,5,1.0,1.0,0.0,0.0,1.0,0.0,2,2.0,0,1,0,0,0
1149,73.0,1,1,1.0,1.0,5,1.0,1.0,4.0,2.0,1.0,0.0,2,2.0,0,1,0,0,1
1151,22.0,1,3,2.0,1.0,5,2.0,4.0,2.0,0.0,5.0,0.0,2,1.0,0,1,0,0,0
1152,26.0,2,1,2.0,3.0,5,2.0,1.0,4.0,0.0,5.0,0.0,2,1.0,0,0,0,0,1
1153,42.0,1,1,2.0,0.0,5,2.0,4.0,3.0,0.0,5.0,0.0,2,2.0,1,1,0,0,0
1154,46.0,2,2,2.0,1.0,5,2.0,4.0,3.0,2.0,5.0,0.0,2,1.0,0,0,1,0,0
1155,24.0,1,2,3.0,1.0,5,3.0,1.0,2.0,0.0,5.0,0.0,2,1.0,1,1,0,0,0
1156,27.0,2,3,2.0,1.0,5,2.0,1.0,1.0,0.0,5.0,0.0,2,1.0,0,0,1,1,1
1158,46.0,2,3,2.0,1.0,5,3.0,11.0,,4.0,3.0,0.0,2,1.0,1,0,1,1,0
1160,47.0,1,1,2.0,0.0,5,2.0,1.0,5.0,4.0,3.0,0.0,4,1.0,0,0,0,0,1
1161,53.0,1,1,2.0,1.0,5,1.0,2.0,1.0,3.0,3.0,0.0,4,2.0,0,1,0,0,0
1163,48.0,1,2,2.0,1.0,5,1.0,4.0,3.0,2.0,1.0,0.0,4,2.0,1,0,0,0,1
1164,41.0,2,1,2.0,1.0,5,2.0,4.0,3.0,2.0,1.0,0.0,4,1.0,0,1,1,0,0
1166,31.0,1,1,1.0,1.0,5,3.0,2.0,1.0,3.0,1.0,0.0,4,1.0,0,0,1,0,0
1167,40.0,1,1,2.0,2.0,5,1.0,1.0,1.0,3.0,1.0,0.0,4,2.0,0,0,0,0,0
1168,37.0,2,1,3.0,3.0,5,2.0,2.0,6.0,0.0,5.0,0.0,4,1.0,0,1,1,0,1
1169,40.0,2,1,2.0,3.0,5,1.0,1.0,5.0,2.0,1.0,0.0,4,1.0,0,1,1,0,1
1171,47.0,1,2,2.0,0.0,5,1.0,2.0,1.0,3.0,1.0,0.0,4,1.0,0,0,1,1,1
1172,37.0,2,1,3.0,4.0,5,2.0,4.0,1.0,2.0,1.0,0.0,2,1.0,0,0,0,0,1
1174,71.0,2,1,3.0,3.0,5,2.0,1.0,3.0,2.0,1.0,0.0,2,1.0,1,1,0,0,1
1176,80.0,2,1,3.0,3.0,5,3.0,1.0,5.0,2.0,2.0,0.0,2,1.0,1,1,1,0,1
1179,65.0,1,3,3.0,1.0,9,2.0,4.0,2.0,0.0,5.0,0.0,5,1.0,0,1,1,0,0
1181,38.0,2,1,2.0,0.0,9,2.0,2.0,3.0,7.0,5.0,0.0,5,2.0,1,1,0,0,1
1182,67.0,2,1,3.0,1.0,9,2.0,1.0,0.0,1.0,1.0,0.0,5,1.0,0,1,1,1,0
1183,59.0,2,1,2.0,1.0,9,2.0,5.0,0.0,0.0,1.0,0.0,5,1.0,1,1,0,1,0
1184,52.0,2,3,2.0,1.0,9,2.0,8.0,0.0,2.0,1.0,0.0,5,2.0,1,1,1,1,1
1185,49.0,2,3,3.0,4.0,9,2.0,2.0,4.0,0.0,5.0,0.0,5,1.0,0,1,1,0,0
1187,26.0,1,1,3.0,1.0,9,2.0,4.0,2.0,1.0,5.0,0.0,4,1.0,0,1,0,0,0
1188,70.0,2,1,3.0,1.0,9,3.0,4.0,5.0,1.0,2.0,0.0,4,1.0,0,1,1,0,0
1190,69.0,1,1,2.0,1.0,9,2.0,1.0,0.0,0.0,1.0,2.0,4,1.0,0,1,1,0,1
1191,51.0,1,2,2.0,1.0,9,3.0,1.0,0.0,2.0,1.0,2.0,4,1.0,0,1,1,0,0
1192,39.0,1,1,3.0,1.0,9,2.0,4.0,4.0,0.0,1.0,0.0,4,1.0,0,1,0,0,0
1193,35.0,1,2,2.0,1.0,9,2.0,2.0,0.0,1.0,5.0,0.0,4,1.0,1,1,0,0,0
1195,45.0,1,1,2.0,1.0,9,2.0,1.0,5.0,1.0,3.0,0.0,4,1.0,0,0,0,0,0
1196,41.0,1,1,3.0,4.0,9,2.0,4.0,7.0,2.0,1.0,0.0,2,1.0,1,0,0,0,0
1198,23.0,1,3,2.0,3.0,9,3.0,1.0,5.0,0.0,5.0,0.0,4,1.0,0,0,0,0,1
1200,47.0,1,1,2.0,3.0,9,2.0,1.0,7.0,2.0,1.0,3.0,4,1.0,0,1,1,0,0
1201,45.0,2,3,3.0,3.0,9,2.0,2.0,5.0,2.0,1.0,0.0,4,1.0,0,1,1,0,0
1202,58.0,2,1,2.0,3.0,9,3.0,2.0,2.0,2.0,1.0,1.0,4,1.0,0,0,0,0,0
1203,26.0,1,1,2.0,1.0,9,2.0,4.0,3.0,0.0,5.0,0.0,4,1.0,0,0,1,0,0
1204,66.0,1,1,3.0,4.0,2,2.0,2.0,2.0,2.0,3.0,0.0,4,1.0,0,1,0,0,0
1205,35.0,2,2,2.0,3.0,2,2.0,1.0,5.0,0.0,5.0,0.0,4,1.0,0,0,1,0,1
1207,44.0,2,1,3.0,4.0,2,2.0,1.0,6.0,3.0,1.0,0.0,4,1.0,0,1,1,0,1
1208,66.0,1,1,3.0,1.0,2,1.0,1.0,2.0,0.0,1.0,0.0,4,1.0,1,1,1,0,1
1211,27.0,2,1,2.0,2.0,2,2.0,1.0,1.0,0.0,5.0,0.0,4,1.0,1,0,0,0,0
1212,43.0,1,2,3.0,1.0,2,2.0,1.0,2.0,2.0,5.0,0.0,4,1.0,0,0,1,1,0
1213,64.0,1,2,2.0,1.0,2,3.0,1.0,1.0,0.0,5.0,3.0,4,1.0,0,0,1,1,0
1214,44.0,2,2,2.0,1.0,2,3.0,4.0,1.0,1.0,1.0,0.0,4,1.0,1,0,1,1,1
1216,24.0,2,1,2.0,0.0,2,2.0,1.0,3.0,0.0,5.0,0.0,4,1.0,0,0,0,1,0
1218,22.0,1,1,2.0,1.0,2,2.0,4.0,0.0,0.0,5.0,0.0,4,1.0,0,1,0,0,1
1221,55.0,2,3,2.0,2.0,2,2.0,4.0,7.0,1.0,3.0,0.0,5,1.0,0,0,0,0,0
1222,56.0,1,1,2.0,3.0,2,2.0,2.0,6.0,1.0,3.0,0.0,5,1.0,0,1,0,0,0
1223,87.0,1,1,3.0,3.0,2,3.0,2.0,5.0,6.0,2.0,2.0,5,1.0,0,0,0,0,0
1225,36.0,1,1,3.0,1.0,2,1.0,2.0,7.0,3.0,1.0,0.0,5,1.0,0,0,1,1,0
1226,52.0,2,1,2.0,1.0,2,1.0,2.0,5.0,3.0,1.0,0.0,5,1.0,0,0,1,0,1
1227,37.0,1,1,1.0,4.0,2,2.0,1.0,0.0,0.0,3.0,0.0,5,1.0,0,0,0,0,0
1228,75.0,1,1,3.0,1.0,2,3.0,7.0,1.0,3.0,1.0,3.0,5,1.0,0,1,0,0,0
1229,24.0,1,1,3.0,1.0,2,3.0,4.0,3.0,0.0,5.0,0.0,5,1.0,0,0,0,0,0
1230,28.0,2,1,3.0,3.0,2,1.0,2.0,1.0,0.0,1.0,0.0,5,1.0,0,1,1,0,0
1231,21.0,2,1,3.0,1.0,2,2.0,2.0,3.0,0.0,5.0,0.0,5,1.0,0,1,0,0,0
1232,48.0,1,1,2.0,0.0,2,2.0,1.0,0.0,0.0,5.0,0.0,5,1.0,0,1,1,0,0
1233,68.0,2,1,3.0,1.0,2,2.0,2.0,4.0,3.0,1.0,0.0,5,1.0,0,1,1,0,0
1234,59.0,2,1,2.0,1.0,2,1.0,2.0,1.0,2.0,1.0,0.0,5,1.0,0,0,1,1,0
1236,35.0,2,1,3.0,3.0,5,2.0,2.0,1.0,0.0,5.0,0.0,2,1.0,0,0,0,0,1
1237,51.0,1,1,3.0,2.0,5,2.0,1.0,6.0,3.0,1.0,1.0,2,1.0,0,0,0,0,0
1238,40.0,1,2,2.0,3.0,5,3.0,1.0,5.0,3.0,5.0,0.0,2,1.0,0,0,1,1,0
1241,48.0,2,1,3.0,3.0,5,1.0,1.0,2.0,2.0,1.0,0.0,2,2.0,0,1,0,0,0
1242,23.0,1,2,2.0,1.0,5,2.0,4.0,1.0,0.0,5.0,0.0,2,1.0,0,1,0,0,0
1243,26.0,1,1,3.0,4.0,5,1.0,2.0,4.0,0.0,5.0,0.0,2,1.0,0,1,1,0,0
1245,48.0,2,2,2.0,3.0,5,2.0,11.0,1.0,1.0,5.0,0.0,2,1.0,0,0,1,0,0
1246,36.0,2,3,2.0,4.0,5,2.0,4.0,1.0,2.0,1.0,0.0,2,1.0,0,1,0,0,0
1247,19.0,1,2,3.0,1.0,5,1.0,1.0,2.0,0.0,5.0,0.0,2,1.0,0,1,0,0,0
1248,49.0,1,2,1.0,1.0,5,1.0,1.0,1.0,2.0,1.0,0.0,2,1.0,1,1,1,0,0
1249,38.0,1,1,2.0,3.0,5,1.0,4.0,2.0,1.0,1.0,0.0,2,1.0,0,1,1,1,0
1250,44.0,2,1,3.0,3.0,5,2.0,2.0,2.0,2.0,1.0,0.0,2,1.0,0,0,0,1,1
1251,29.0,2,2,2.0,4.0,5,2.0,1.0,2.0,1.0,1.0,0.0,2,1.0,0,0,1,1,1
1253,42.0,2,1,2.0,4.0,5,2.0,1.0,5.0,0.0,5.0,0.0,2,1.0,0,1,0,0,1
1254,60.0,1,3,3.0,0.0,5,1.0,1.0,2.0,6.0,1.0,0.0,2,1.0,0,1,0,1,0
1256,37.0,2,2,2.0,1.0,5,2.0,1.0,0.0,4.0,1.0,0.0,2,1.0,0,0,1,0,1
1258,30.0,1,1,3.0,1.0,5,1.0,1.0,6.0,1.0,1.0,0.0,2,1.0,0,0,0,0,0
1260,60.0,2,1,1.0,1.0,5,,11.0,,2.0,1.0,0.0,5,1.0,0,0,1,0,1
1262,63.0,1,1,2.0,2.0,5,1.0,1.0,6.0,1.0,4.0,0.0,5,1.0,0,1,0,0,1
1263,50.0,1,1,2.0,1.0,5,3.0,1.0,4.0,2.0,3.0,0.0,5,1.0,0,0,0,0,0
1264,68.0,2,1,2.0,1.0,5,3.0,1.0,1.0,2.0,2.0,0.0,5,1.0,0,1,0,0,1
1266,77.0,1,1,3.0,3.0,5,3.0,1.0,5.0,2.0,1.0,0.0,5,1.0,0,1,0,0,1
1267,25.0,2,1,2.0,2.0,6,1.0,1.0,1.0,4.0,1.0,0.0,4,1.0,0,0,0,0,0
1268,26.0,1,1,2.0,1.0,6,3.0,4.0,0.0,0.0,5.0,0.0,4,1.0,0,1,0,1,0
1269,49.0,2,1,1.0,1.0,6,2.0,1.0,3.0,1.0,3.0,0.0,4,1.0,0,1,1,0,1
1270,46.0,2,1,1.0,1.0,6,3.0,1.0,2.0,5.0,3.0,0.0,4,1.0,0,0,1,0,0
1272,30.0,2,1,3.0,4.0,6,1.0,4.0,1.0,0.0,1.0,0.0,4,1.0,0,0,1,0,0
1273,54.0,1,1,2.0,3.0,6,2.0,4.0,0.0,2.0,3.0,0.0,4,1.0,0,1,0,1,0
1274,29.0,1,1,3.0,0.0,6,2.0,2.0,5.0,3.0,5.0,0.0,4,1.0,0,1,1,0,0
1276,25.0,2,1,2.0,1.0,3,3.0,4.0,1.0,4.0,1.0,0.0,4,1.0,1,0,0,1,1
1278,42.0,2,1,2.0,1.0,3,2.0,1.0,6.0,5.0,1.0,0.0,4,1.0,0,0,1,0,1
1279,37.0,2,1,2.0,1.0,3,2.0,1.0,6.0,2.0,1.0,0.0,4,1.0,1,0,1,0,0
1281,56.0,2,1,2.0,1.0,3,2.0,1.0,4.0,4.0,1.0,0.0,4,1.0,0,0,1,0,0
1282,30.0,2,1,1.0,1.0,3,2.0,1.0,2.0,2.0,4.0,0.0,4,1.0,1,0,1,0,0
1284,23.0,2,1,2.0,3.0,3,2.0,4.0,3.0,0.0,5.0,0.0,4,1.0,0,0,0,1,0
1285,31.0,1,1,3.0,3.0,3,2.0,4.0,1.0,0.0,5.0,0.0,4,1.0,0,0,0,1,0
1286,55.0,1,1,2.0,1.0,3,2.0,1.0,6.0,1.0,1.0,0.0,4,1.0,0,0,0,0,0
1287,24.0,2,1,3.0,1.0,3,2.0,1.0,6.0,0.0,1.0,0.0,4,1.0,0,0,1,0,0
1288,67.0,1,2,2.0,1.0,3,2.0,1.0,0.0,3.0,3.0,2.0,2,1.0,1,1,1,1,0
1289,62.0,2,2,2.0,0.0,3,2.0,4.0,2.0,1.0,5.0,0.0,2,1.0,0,1,0,0,0
1291,23.0,1,3,2.0,3.0,3,2.0,4.0,0.0,1.0,5.0,0.0,2,1.0,1,1,1,1,0
1293,54.0,1,2,3.0,1.0,3,3.0,4.0,3.0,0.0,5.0,0.0,2,1.0,1,0,0,0,0
1295,34.0,2,2,1.0,1.0,3,2.0,1.0,0.0,1.0,5.0,0.0,2,1.0,1,1,0,1,0
1296,37.0,2,2,2.0,1.0,3,2.0,1.0,2.0,2.0,5.0,0.0,2,1.0,0,0,0,0,0
1298,52.0,2,1,2.0,3.0,7,3.0,11.0,1.0,1.0,1.0,0.0,4,1.0,0,0,0,0,0
1299,39.0,2,1,3.0,3.0,7,2.0,2.0,5.0,2.0,1.0,0.0,4,1.0,0,1,0,0,1
1301,73.0,2,1,2.0,2.0,7,3.0,2.0,5.0,2.0,3.0,0.0,4,1.0,0,1,1,0,0
1302,31.0,2,1,2.0,4.0,7,2.0,1.0,5.0,0.0,5.0,0.0,4,1.0,0,1,1,0,0
1303,25.0,2,1,2.0,1.0,7,2.0,11.0,1.0,1.0,1.0,0.0,4,1.0,0,1,1,0,0
1304,62.0,1,1,1.0,1.0,7,3.0,4.0,1.0,1.0,3.0,0.0,2,1.0,0,1,0,0,0
1305,66.0,1,3,1.0,2.0,7,1.0,1.0,0.0,7.0,3.0,2.0,2,1.0,1,1,1,0,0
1306,65.0,2,1,2.0,0.0,7,1.0,2.0,1.0,7.0,3.0,0.0,2,2.0,1,1,0,0,0
1308,65.0,2,3,1.0,0.0,7,3.0,2.0,0.0,4.0,3.0,0.0,2,1.0,0,1,0,1,0
1309,57.0,1,1,3.0,1.0,7,1.0,4.0,6.0,0.0,2.0,0.0,2,1.0,1,1,1,1,0
1311,30.0,1,1,1.0,1.0,7,2.0,1.0,5.0,1.0,5.0,0.0,2,1.0,0,0,0,0,1
1312,26.0,2,1,2.0,1.0,7,2.0,4.0,1.0,0.0,5.0,0.0,2,1.0,0,0,1,0,0
1313,28.0,2,2,2.0,0.0,7,1.0,2.0,3.0,4.0,4.0,0.0,2,2.0,0,0,0,0,0
1315,77.0,1,1,1.0,0.0,7,1.0,2.0,1.0,4.0,1.0,0.0,6,1.0,1,1,1,0,1
1316,39.0,2,1,3.0,1.0,7,1.0,2.0,4.0,0.0,5.0,0.0,6,1.0,0,0,0,0,0
1317,67.0,1,1,2.0,3.0,3,2.0,1.0,5.0,0.0,3.0,0.0,4,1.0,0,0,1,0,1
1318,70.0,1,1,3.0,1.0,3,1.0,1.0,5.0,2.0,1.0,0.0,4,1.0,0,0,1,1,1
1320,69.0,2,1,2.0,3.0,3,3.0,1.0,6.0,0.0,5.0,0.0,4,1.0,0,0,1,0,1
1321,87.0,2,1,3.0,1.0,3,1.0,1.0,3.0,4.0,2.0,0.0,4,1.0,0,1,1,1,1
1323,31.0,1,1,3.0,4.0,3,1.0,1.0,6.0,0.0,1.0,0.0,4,1.0,0,1,0,0,1
1325,78.0,2,1,3.0,1.0,3,1.0,1.0,6.0,3.0,1.0,0.0,4,1.0,0,1,0,0,1
1327,51.0,1,3,2.0,3.0,3,2.0,1.0,1.0,4.0,1.0,0.0,4,2.0,0,0,1,0,0
1328,30.0,1,1,3.0,3.0,3,2.0,1.0,5.0,1.0,1.0,3.0,4,1.0,0,0,1,0,0
1330,39.0,1,2,2.0,4.0,3,2.0,4.0,2.0,2.0,3.0,0.0,2,1.0,0,0,1,1,0
1331,42.0,1,1,4.0,4.0,3,1.0,1.0,7.0,0.0,1.0,0.0,2,1.0,0,0,1,0,0
1332,48.0,2,2,2.0,4.0,3,1.0,2.0,0.0,3.0,4.0,0.0,2,1.0,0,0,1,0,0
1333,34.0,2,1,3.0,4.0,3,2.0,3.0,2.0,0.0,5.0,0.0,2,1.0,0,0,1,0,0
1334,68.0,1,2,3.0,2.0,3,3.0,1.0,2.0,3.0,3.0,0.0,2,1.0,1,0,0,1,0
1335,52.0,1,1,3.0,2.0,3,2.0,4.0,1.0,0.0,5.0,0.0,2,1.0,0,1,0,0,0
1337,73.0,1,1,3.0,4.0,3,2.0,1.0,1.0,0.0,5.0,0.0,2,1.0,0,1,0,0,0
1338,38.0,1,1,2.0,3.0,3,2.0,4.0,1.0,2.0,1.0,0.0,2,1.0,0,1,0,0,0
1340,36.0,1,1,3.0,1.0,3,2.0,4.0,5.0,3.0,5.0,0.0,2,1.0,1,1,1,0,0
1342,65.0,1,1,2.0,1.0,3,1.0,1.0,2.0,2.0,1.0,0.0,2,1.0,0,1,0,0,0
1343,24.0,1,1,1.0,1.0,3,2.0,4.0,1.0,0.0,5.0,0.0,2,1.0,1,0,1,0,0
1345,53.0,2,1,2.0,1.0,3,2.0,5.0,3.0,3.0,3.0,0.0,2,1.0,1,1,0,0,0
1347,27.0,1,3,,,3,,,,,5.0,,4,,0,0,0,0,0
1348,76.0,1,1,2.0,1.0,3,2.0,1.0,4.0,5.0,1.0,2.0,4,1.0,0,0,1,0,0
1349,48.0,1,1,3.0,4.0,3,1.0,1.0,5.0,3.0,1.0,0.0,4,1.0,0,1,1,0,1
1350,27.0,1,1,3.0,3.0,3,3.0,4.0,3.0,0.0,3.0,0.0,4,1.0,0,0,0,0,0
1351,72.0,2,1,2.0,1.0,3,2.0,1.0,3.0,3.0,1.0,0.0,4,1.0,0,0,0,0,0
1352,34.0,1,1,3.0,0.0,3,3.0,4.0,2.0,2.0,1.0,0.0,4,1.0,0,1,1,0,0
1353,38.0,2,1,2.0,,3,2.0,1.0,1.0,,1.0,0.0,4,1.0,0,0,1,0,1
1354,30.0,2,1,3.0,2.0,3,2.0,1.0,6.0,2.0,3.0,3.0,4,1.0,0,1,1,0,0
1355,42.0,1,1,3.0,3.0,3,2.0,2.0,0.0,4.0,1.0,0.0,4,1.0,0,1,0,1,0
1358,80.0,1,1,2.0,1.0,3,1.0,2.0,6.0,7.0,1.0,2.0,4,1.0,0,0,1,0,1
1359,22.0,1,1,2.0,1.0,3,1.0,4.0,2.0,0.0,5.0,0.0,4,1.0,0,0,1,0,0
1361,49.0,2,1,2.0,0.0,3,2.0,4.0,3.0,7.0,1.0,0.0,4,1.0,0,1,1,0,0
1363,57.0,1,2,2.0,1.0,3,1.0,1.0,4.0,1.0,3.0,1.0,2,1.0,1,1,1,0,1
1365,40.0,2,2,1.0,0.0,3,2.0,2.0,3.0,0.0,3.0,0.0,2,2.0,1,1,0,1,0
