id,age,sex,race,class,degree,region,happy,relig,partyid,childs,marital,vetyears,srcbelt,born,gunlaw_bin,racopen_bin,getahead_bin,colcom_bin,libmslm_bin
1118,27.0,2,3,3.0,2,9,2.0,4.0,2.0,0.0,1.0,0.0,4,1,1,1,0,1,1
1119,38.0,1,3,3.0,1,9,1.0,1.0,6.0,0.0,3.0,2.0,2,1,1,1,0,0,0
1121,34.0,1,3,3.0,4,9,2.0,1.0,1.0,0.0,5.0,0.0,2,1,0,1,1,0,1
1124,39.0,2,1,3.0,3,9,1.0,4.0,1.0,3.0,3.0,0.0,4,1,0,1,0,1,1
1125,19.0,2,3,3.0,1,9,2.0,1.0,4.0,0.0,5.0,0.0,2,1,0,1,1,0,1
1127,39.0,2,1,3.0,4,9,2.0,1.0,5.0,4.0,1.0,0.0,4,1,1,0,0,1,1
1129,39.0,2,1,3.0,4,2,2.0,1.0,4.0,2.0,3.0,2.0,4,1,0,0,0,1,1
1131,71.0,1,1,3.0,3,2,1.0,1.0,6.0,3.0,1.0,0.0,4,1,0,0,0,0,0
1133,64.0,1,1,2.0,1,2,2.0,2.0,2.0,1.0,1.0,0.0,4,1,1,1,0,1,1
1136,80.0,1,1,1.0,1,2,2.0,4.0,1.0,,5.0,2.0,4,1,0,0,0,1,1
1137,70.0,2,1,2.0,2,2,3.0,,0.0,0.0,5.0,0.0,4,1,0,0,0,0,0
1138,43.0,2,2,2.0,3,2,1.0,1.0,0.0,1.0,5.0,0.0,4,1,1,1,0,1,0
1139,38.0,2,2,3.0,0,2,1.0,1.0,3.0,6.0,5.0,0.0,4,1,1,0,0,0,0
1140,23.0,2,1,2.0,1,2,2.0,1.0,0.0,1.0,5.0,0.0,4,1,1,1,0,1,1
1141,71.0,1,1,2.0,1,2,3.0,4.0,2.0,0.0,5.0,1.0,4,1,1,1,0,1,1
1142,31.0,2,2,2.0,1,2,2.0,1.0,1.0,4.0,1.0,0.0,4,1,1,0,1,0,0
1144,38.0,1,1,2.0,2,2,1.0,2.0,1.0,2.0,1.0,0.0,4,1,1,0,1,1,1
1145,49.0,2,1,1.0,1,2,2.0,11.0,5.0,0.0,5.0,0.0,5,1,0,1,0,1,1
1146,50.0,2,1,2.0,1,2,2.0,11.0,1.0,3.0,1.0,0.0,5,1,1,1,0,1,1
1149,50.0,1,1,2.0,1,2,1.0,1.0,6.0,0.0,1.0,0.0,5,1,0,1,1,1,1
1150,47.0,2,1,2.0,3,2,2.0,2.0,1.0,0.0,3.0,0.0,5,1,1,1,0,1,1
1151,49.0,2,1,1.0,1,2,3.0,4.0,,1.0,3.0,0.0,5,1,0,0,1,1,1
1153,89.0,1,1,3.0,1,2,1.0,2.0,0.0,0.0,2.0,0.0,5,1,1,1,0,0,0
1154,34.0,2,1,2.0,1,2,2.0,2.0,1.0,3.0,4.0,0.0,5,1,1,1,0,0,0
1155,50.0,2,2,3.0,1,2,3.0,1.0,5.0,3.0,5.0,0.0,5,1,1,1,0,0,0
1156,33.0,2,1,1.0,1,2,2.0,4.0,3.0,3.0,4.0,0.0,5,1,1,1,0,1,0
1157,39.0,2,1,3.0,3,5,2.0,1.0,3.0,1.0,1.0,3.0,2,1,1,1,0,1,1
1158,56.0,1,2,2.0,3,5,3.0,4.0,2.0,1.0,1.0,1.0,2,1,1,1,1,1,1
1160,55.0,1,1,,1,5,1.0,1.0,2.0,3.0,1.0,0.0,2,1,0,1,1,1,1
1161,47.0,1,1,3.0,1,5,3.0,4.0,7.0,0.0,5.0,0.0,2,1,0,1,1,1,1
1165,20.0,1,3,3.0,1,5,2.0,2.0,4.0,0.0,5.0,0.0,2,1,0,0,0,0,0
1167,27.0,2,2,2.0,2,5,1.0,11.0,0.0,2.0,5.0,0.0,2,1,1,1,0,1,1
1168,42.0,2,2,1.0,0,5,2.0,1.0,0.0,4.0,1.0,0.0,2,1,0,1,0,1,0
1169,48.0,1,1,2.0,0,5,3.0,1.0,1.0,1.0,4.0,0.0,2,1,1,1,0,1,0
1171,37.0,2,2,2.0,3,5,2.0,11.0,0.0,0.0,5.0,0.0,2,1,1,1,0,0,0
1172,87.0,1,1,3.0,1,5,2.0,1.0,6.0,3.0,2.0,1.0,2,1,1,0,1,0,0
1173,30.0,2,2,2.0,1,5,2.0,4.0,1.0,2.0,5.0,0.0,2,1,1,1,0,1,1
1178,25.0,1,1,3.0,1,5,2.0,1.0,2.0,0.0,5.0,0.0,5,1,1,1,0,1,0
1179,49.0,2,1,2.0,1,5,3.0,1.0,6.0,4.0,3.0,0.0,5,1,1,0,0,0,1
1180,36.0,2,1,3.0,1,5,1.0,1.0,6.0,0.0,1.0,0.0,5,1,1,0,0,0,0
1181,49.0,1,1,3.0,1,6,2.0,1.0,0.0,0.0,3.0,2.0,4,1,1,1,1,1,1
1182,57.0,2,1,1.0,1,6,3.0,1.0,5.0,2.0,1.0,0.0,4,1,1,1,0,0,0
1183,26.0,1,1,2.0,1,6,2.0,4.0,2.0,0.0,5.0,0.0,4,1,1,1,1,0,0
1184,20.0,2,1,3.0,0,6,2.0,4.0,0.0,0.0,5.0,0.0,4,1,1,0,0,1,0
1185,42.0,2,1,2.0,2,6,1.0,1.0,6.0,2.0,1.0,0.0,4,1,1,1,0,0,1
1187,63.0,1,1,1.0,1,3,2.0,1.0,3.0,0.0,3.0,0.0,4,1,1,0,0,0,1
1188,51.0,1,1,2.0,1,3,3.0,1.0,2.0,4.0,1.0,0.0,4,1,1,1,0,1,1
1189,50.0,1,1,3.0,2,3,2.0,4.0,3.0,2.0,3.0,0.0,4,1,1,0,0,1,1
1190,51.0,2,1,1.0,0,3,2.0,1.0,3.0,2.0,5.0,0.0,4,1,1,1,0,0,0
1191,67.0,2,1,2.0,1,3,2.0,1.0,1.0,2.0,3.0,0.0,4,1,1,0,0,1,1
1193,30.0,1,1,3.0,3,3,1.0,1.0,2.0,1.0,1.0,0.0,4,1,1,1,1,1,0
1194,27.0,1,1,2.0,1,3,2.0,1.0,4.0,2.0,5.0,0.0,4,1,0,1,0,1,1
1196,19.0,2,1,2.0,0,3,2.0,4.0,3.0,0.0,5.0,0.0,4,1,1,1,0,1,1
1197,67.0,2,1,3.0,0,3,2.0,2.0,2.0,1.0,1.0,0.0,4,1,1,1,0,0,0
1199,31.0,2,1,2.0,3,3,2.0,4.0,4.0,0.0,1.0,0.0,4,1,0,1,1,1,1
1200,39.0,2,2,1.0,1,3,1.0,1.0,2.0,1.0,5.0,0.0,2,1,1,1,1,1,1
1203,51.0,1,2,2.0,1,3,2.0,2.0,0.0,6.0,5.0,0.0,2,1,1,1,1,1,1
1204,72.0,2,2,3.0,0,3,3.0,1.0,3.0,5.0,3.0,0.0,2,1,1,1,0,0,0
1205,41.0,2,1,2.0,1,7,2.0,11.0,3.0,2.0,1.0,0.0,4,1,1,1,1,1,1
1206,52.0,1,1,2.0,1,7,2.0,2.0,1.0,2.0,1.0,0.0,4,1,1,1,0,1,0
1209,25.0,2,1,2.0,1,7,1.0,1.0,4.0,1.0,5.0,3.0,4,1,0,1,0,0,0
1210,39.0,2,1,2.0,2,7,2.0,2.0,1.0,0.0,1.0,0.0,4,1,1,1,0,1,0
1212,29.0,1,1,3.0,3,7,1.0,2.0,5.0,0.0,5.0,0.0,2,1,0,1,0,1,1
1214,22.0,2,3,2.0,1,7,1.0,11.0,3.0,0.0,1.0,0.0,2,2,1,1,0,1,0
1219,43.0,2,1,1.0,0,7,2.0,4.0,0.0,0.0,1.0,0.0,2,2,1,0,0,0,0
1220,56.0,2,1,2.0,1,7,2.0,4.0,3.0,1.0,3.0,0.0,2,1,1,0,0,1,0
1221,70.0,2,3,3.0,0,7,3.0,2.0,1.0,3.0,2.0,0.0,2,2,0,1,1,0,0
1224,36.0,2,1,3.0,1,7,2.0,2.0,3.0,5.0,1.0,0.0,6,1,1,1,0,1,1
1225,43.0,1,1,2.0,1,7,1.0,4.0,3.0,0.0,3.0,0.0,6,1,1,0,0,1,0
1226,32.0,1,1,2.0,1,7,2.0,2.0,3.0,0.0,5.0,0.0,6,1,1,0,0,0,0
1227,36.0,1,1,3.0,1,7,1.0,2.0,3.0,0.0,3.0,0.0,6,1,0,1,0,0,1
1228,63.0,1,1,2.0,1,7,1.0,2.0,0.0,2.0,2.0,0.0,6,2,1,1,0,1,1
1229,49.0,2,1,2.0,1,7,2.0,4.0,1.0,3.0,1.0,0.0,6,1,1,0,0,1,0
1230,22.0,1,1,3.0,3,3,3.0,4.0,3.0,0.0,5.0,0.0,4,1,0,1,1,1,1
1231,64.0,2,1,2.0,1,3,2.0,1.0,5.0,2.0,1.0,0.0,4,1,1,1,0,0,0
1233,53.0,1,1,3.0,3,3,2.0,1.0,7.0,3.0,1.0,0.0,4,1,0,0,0,1,1
1234,43.0,2,1,3.0,3,3,1.0,1.0,5.0,2.0,1.0,0.0,4,1,1,1,0,0,0
1235,61.0,2,2,2.0,0,3,3.0,1.0,0.0,4.0,3.0,0.0,2,1,1,1,0,0,0
1236,50.0,1,1,3.0,4,3,2.0,4.0,2.0,1.0,3.0,0.0,2,1,1,0,0,1,1
1237,44.0,1,2,2.0,1,3,1.0,1.0,0.0,5.0,1.0,0.0,2,1,1,1,0,1,0
1238,21.0,2,2,1.0,1,3,2.0,1.0,3.0,1.0,5.0,0.0,2,1,0,1,0,0,0
1239,53.0,1,1,3.0,4,3,1.0,1.0,0.0,2.0,1.0,0.0,2,1,1,1,0,1,0
1243,29.0,1,1,3.0,4,3,2.0,1.0,6.0,0.0,1.0,0.0,2,1,1,1,0,1,1
1244,62.0,1,1,3.0,0,3,2.0,1.0,3.0,6.0,4.0,0.0,2,2,1,1,1,1,0
1245,43.0,2,1,2.0,1,3,3.0,4.0,3.0,4.0,3.0,0.0,2,1,0,0,1,1,1
1247,50.0,2,1,2.0,1,3,2.0,1.0,6.0,6.0,1.0,0.0,2,1,1,1,0,1,0
1248,35.0,2,3,2.0,0,3,2.0,1.0,3.0,3.0,1.0,0.0,2,2,1,1,0,0,0
1249,45.0,1,1,2.0,1,3,3.0,4.0,2.0,1.0,5.0,0.0,2,1,0,1,0,1,1
1251,26.0,1,1,1.0,1,3,2.0,1.0,2.0,0.0,5.0,0.0,2,1,1,1,1,1,0
1252,64.0,2,1,3.0,1,3,1.0,1.0,0.0,2.0,1.0,0.0,4,1,1,1,1,0,1
1253,62.0,2,1,3.0,3,3,2.0,1.0,5.0,2.0,1.0,0.0,4,1,1,1,0,0,0
1255,50.0,1,1,2.0,0,3,2.0,1.0,0.0,3.0,3.0,0.0,4,1,0,1,0,1,1
1256,50.0,2,1,2.0,2,3,3.0,1.0,3.0,4.0,3.0,0.0,4,1,0,0,0,0,0
1258,61.0,1,1,1.0,1,3,3.0,4.0,0.0,3.0,4.0,0.0,4,1,1,1,0,0,0
1259,21.0,2,1,3.0,1,3,2.0,2.0,3.0,0.0,5.0,0.0,4,1,1,1,0,1,0
1260,76.0,1,1,3.0,1,3,1.0,1.0,5.0,3.0,1.0,2.0,4,1,1,1,0,0,0
1261,79.0,2,1,3.0,1,3,1.0,1.0,1.0,2.0,1.0,0.0,4,1,1,1,0,1,1
1265,54.0,2,2,2.0,1,3,2.0,11.0,0.0,2.0,3.0,0.0,2,1,1,1,0,0,1
1266,62.0,2,2,3.0,0,3,2.0,11.0,1.0,4.0,2.0,0.0,2,1,1,1,0,0,0
1267,,1,1,1.0,1,3,3.0,1.0,6.0,,3.0,0.0,2,1,0,1,0,1,0
1271,47.0,1,1,3.0,1,3,1.0,1.0,4.0,3.0,1.0,0.0,5,1,0,1,1,1,1
1272,67.0,1,1,2.0,1,3,2.0,1.0,5.0,2.0,1.0,2.0,5,1,0,1,0,0,1
1273,20.0,2,1,2.0,1,3,2.0,1.0,5.0,0.0,5.0,0.0,5,1,0,1,0,0,0
1275,37.0,1,1,3.0,1,8,1.0,2.0,0.0,0.0,3.0,0.0,2,1,1,1,0,0,1
1276,57.0,1,1,2.0,1,8,1.0,1.0,2.0,0.0,5.0,0.0,2,1,1,1,0,1,1
1277,25.0,1,1,2.0,1,8,2.0,1.0,1.0,0.0,5.0,0.0,2,1,0,0,0,1,1
1278,29.0,2,2,3.0,1,8,3.0,4.0,1.0,0.0,5.0,0.0,2,1,1,1,0,1,1
1279,44.0,2,3,2.0,0,8,3.0,2.0,1.0,3.0,4.0,0.0,2,2,1,1,0,0,1
1280,21.0,2,1,2.0,0,8,2.0,11.0,3.0,0.0,5.0,0.0,2,1,1,1,0,0,0
1281,49.0,1,1,2.0,1,8,3.0,4.0,0.0,2.0,1.0,0.0,2,2,1,1,1,0,0
1282,51.0,2,1,2.0,1,8,1.0,4.0,3.0,1.0,4.0,0.0,2,1,0,1,0,1,1
1283,66.0,2,1,2.0,1,8,2.0,2.0,2.0,0.0,2.0,0.0,2,2,1,1,0,0,0
1284,37.0,2,3,2.0,1,8,1.0,2.0,3.0,2.0,4.0,0.0,2,2,1,1,0,0,0
1286,50.0,2,1,2.0,1,8,3.0,6.0,,2.0,3.0,0.0,4,1,0,1,0,1,1
1287,40.0,2,1,3.0,1,8,2.0,11.0,1.0,4.0,1.0,0.0,4,2,1,1,0,1,0
1288,26.0,2,3,2.0,1,8,2.0,4.0,3.0,1.0,4.0,0.0,4,2,1,1,1,0,0
1289,83.0,2,1,3.0,1,8,2.0,2.0,3.0,4.0,1.0,0.0,4,1,1,0,1,1,1
1290,78.0,1,1,3.0,4,8,1.0,1.0,3.0,2.0,1.0,0.0,4,1,1,1,0,1,1
1291,50.0,1,1,2.0,0,8,1.0,2.0,1.0,2.0,1.0,0.0,4,2,1,1,0,0,0
1292,31.0,2,1,2.0,1,8,2.0,11.0,3.0,0.0,1.0,0.0,4,1,1,0,0,0,1
1294,75.0,1,1,3.0,1,8,1.0,1.0,4.0,5.0,1.0,1.0,4,1,0,0,1,0,0
1297,52.0,1,1,3.0,4,8,2.0,2.0,5.0,3.0,1.0,0.0,4,1,1,1,1,1,1
1298,79.0,1,1,2.0,1,8,1.0,4.0,0.0,4.0,3.0,0.0,4,1,0,1,0,1,1
1300,24.0,2,1,3.0,4,8,2.0,4.0,0.0,0.0,1.0,0.0,4,1,0,1,0,1,1
1301,71.0,1,1,3.0,3,3,3.0,2.0,4.0,4.0,1.0,2.0,4,1,1,1,1,1,1
1304,81.0,1,1,3.0,3,3,2.0,1.0,0.0,0.0,1.0,0.0,4,1,1,1,0,1,0
1307,31.0,2,3,3.0,4,3,2.0,2.0,0.0,0.0,5.0,0.0,4,1,1,1,0,1,0
1308,20.0,1,1,3.0,1,3,2.0,4.0,4.0,0.0,5.0,0.0,4,1,1,1,0,1,1
1310,33.0,2,1,2.0,1,3,2.0,4.0,2.0,0.0,1.0,0.0,2,1,0,1,0,1,1
1312,47.0,2,1,3.0,4,3,1.0,4.0,1.0,0.0,5.0,0.0,2,1,1,1,0,1,1
1313,26.0,1,3,2.0,3,3,1.0,4.0,3.0,0.0,5.0,0.0,2,2,1,1,0,0,0
1315,47.0,2,1,3.0,3,3,1.0,2.0,1.0,3.0,1.0,0.0,4,1,1,1,0,0,0
1316,47.0,1,1,3.0,3,3,1.0,1.0,6.0,3.0,1.0,0.0,4,1,0,1,0,1,1
1317,35.0,2,1,2.0,2,3,1.0,2.0,5.0,0.0,5.0,0.0,4,1,1,1,0,1,1
1318,58.0,2,1,3.0,3,3,1.0,2.0,2.0,2.0,1.0,0.0,4,2,1,1,1,1,1
1319,51.0,2,1,3.0,3,3,2.0,1.0,6.0,0.0,5.0,0.0,4,1,1,1,0,1,1
1320,,1,1,,4,3,2.0,,3.0,,,0.0,4,2,0,0,1,0,0
1321,62.0,1,1,3.0,1,3,2.0,1.0,5.0,3.0,1.0,0.0,4,1,0,0,1,1,1
1322,61.0,2,1,3.0,3,3,2.0,4.0,2.0,1.0,1.0,0.0,4,1,1,1,0,1,1
1323,40.0,1,1,3.0,4,3,1.0,1.0,6.0,2.0,1.0,0.0,4,1,1,1,0,1,1
1324,61.0,2,2,3.0,1,3,2.0,1.0,1.0,0.0,3.0,0.0,4,1,1,1,0,1,0
1327,62.0,2,1,3.0,3,3,2.0,1.0,0.0,2.0,2.0,0.0,4,1,1,1,0,0,1
1329,32.0,1,1,3.0,4,3,1.0,2.0,5.0,2.0,1.0,0.0,4,1,0,1,1,1,1
1330,60.0,2,3,2.0,0,8,1.0,2.0,4.0,5.0,1.0,0.0,4,2,1,1,0,0,0
1332,36.0,1,1,3.0,1,8,2.0,1.0,4.0,2.0,1.0,0.0,4,1,0,0,0,1,1
1334,20.0,1,1,3.0,1,8,2.0,1.0,5.0,0.0,5.0,0.0,4,1,1,1,1,0,0
1335,23.0,2,1,2.0,1,8,2.0,1.0,7.0,0.0,1.0,0.0,2,1,0,0,0,0,1
1337,29.0,1,1,2.0,1,8,2.0,4.0,7.0,0.0,5.0,0.0,2,1,1,1,0,1,1
1338,32.0,2,1,2.0,3,8,2.0,4.0,2.0,0.0,5.0,0.0,2,1,1,1,1,1,1
1340,54.0,1,1,2.0,1,8,2.0,1.0,1.0,6.0,1.0,2.0,4,1,0,1,0,1,0
1342,43.0,2,1,1.0,2,8,1.0,4.0,3.0,2.0,4.0,0.0,4,1,1,1,0,1,1
1346,31.0,1,1,3.0,3,8,2.0,4.0,4.0,2.0,1.0,0.0,4,1,1,1,0,1,0
1348,36.0,1,1,3.0,1,8,1.0,1.0,6.0,3.0,1.0,0.0,4,1,1,1,0,0,0
1349,42.0,2,1,3.0,3,8,1.0,1.0,5.0,2.0,1.0,0.0,4,1,1,0,0,1,1
1350,60.0,2,1,4.0,3,8,2.0,1.0,0.0,1.0,1.0,0.0,4,1,1,1,0,1,1
1352,72.0,2,1,1.0,1,6,1.0,1.0,6.0,1.0,1.0,0.0,4,1,1,0,0,1,1
1354,49.0,1,1,2.0,1,6,2.0,1.0,6.0,2.0,1.0,0.0,4,1,0,1,0,0,1
1357,33.0,2,1,2.0,1,6,1.0,11.0,6.0,1.0,1.0,0.0,4,1,1,1,0,1,1
1358,89.0,2,1,3.0,1,6,2.0,1.0,0.0,3.0,3.0,0.0,4,1,1,1,0,0,0
1362,44.0,1,1,3.0,0,6,2.0,1.0,3.0,1.0,3.0,0.0,4,1,0,0,0,0,0
1364,74.0,1,2,3.0,1,6,1.0,1.0,0.0,5.0,1.0,2.0,4,1,1,1,1,0,0
1365,49.0,1,1,2.0,1,6,2.0,1.0,0.0,1.0,3.0,1.0,4,1,1,1,1,0,0
1367,53.0,2,1,2.0,1,6,3.0,2.0,0.0,0.0,3.0,0.0,2,1,1,1,1,1,1
1368,69.0,1,1,3.0,1,6,3.0,1.0,2.0,1.0,2.0,0.0,2,1,0,1,1,0,0
1369,19.0,2,1,1.0,0,6,3.0,1.0,4.0,4.0,5.0,0.0,2,2,1,1,0,1,1
1370,78.0,2,1,3.0,1,6,2.0,2.0,1.0,1.0,3.0,0.0,2,1,1,1,1,0,0
1371,55.0,2,1,3.0,4,6,1.0,1.0,0.0,1.0,3.0,0.0,2,1,1,1,0,1,1
1372,43.0,2,1,3.0,1,6,1.0,1.0,2.0,0.0,5.0,0.0,2,1,1,1,0,1,1
1377,47.0,1,1,1.0,1,6,1.0,10.0,3.0,3.0,1.0,1.0,2,2,1,1,0,0,0
1378,40.0,2,1,3.0,1,1,1.0,2.0,6.0,0.0,1.0,0.0,2,1,1,1,0,0,0
1379,58.0,1,1,2.0,0,1,3.0,2.0,2.0,1.0,1.0,0.0,2,1,1,1,0,0,0
1380,53.0,1,1,3.0,4,1,2.0,4.0,1.0,2.0,1.0,0.0,2,1,1,1,0,1,1
1381,19.0,2,1,3.0,1,1,3.0,2.0,3.0,0.0,5.0,0.0,2,1,1,1,0,0,0
1382,53.0,2,1,2.0,1,1,1.0,2.0,1.0,2.0,1.0,0.0,2,1,1,1,0,0,0
1383,33.0,2,1,3.0,3,1,1.0,2.0,4.0,0.0,1.0,0.0,2,1,1,0,0,1,0
1385,26.0,1,1,2.0,2,1,2.0,1.0,1.0,0.0,5.0,0.0,2,1,1,1,0,1,0
1386,39.0,1,1,3.0,1,1,2.0,1.0,,2.0,3.0,0.0,4,1,1,1,1,0,0
1387,52.0,1,1,2.0,0,1,3.0,4.0,4.0,0.0,3.0,0.0,4,1,1,0,0,0,0
1390,50.0,1,1,1.0,1,1,2.0,1.0,0.0,0.0,5.0,0.0,4,1,0,1,0,1,0
1391,53.0,1,1,1.0,2,1,3.0,4.0,0.0,1.0,5.0,0.0,4,1,1,0,0,1,1
1392,45.0,1,1,2.0,4,1,2.0,2.0,2.0,0.0,1.0,0.0,4,1,1,1,0,1,1
1393,67.0,1,1,3.0,2,1,2.0,2.0,1.0,2.0,3.0,0.0,4,1,0,1,0,0,0
1394,71.0,2,1,2.0,0,1,2.0,2.0,3.0,4.0,2.0,0.0,4,1,1,1,0,0,0
1395,44.0,2,2,2.0,1,1,3.0,1.0,1.0,2.0,5.0,0.0,4,2,1,1,0,0,0
1396,37.0,1,1,2.0,4,1,3.0,1.0,4.0,2.0,1.0,0.0,4,1,0,1,0,1,1
1397,27.0,1,1,2.0,1,1,2.0,1.0,1.0,2.0,1.0,0.0,4,1,0,1,0,1,1
1398,58.0,1,1,3.0,4,1,1.0,2.0,0.0,2.0,3.0,0.0,4,1,1,1,0,1,1
1399,66.0,1,1,3.0,4,1,2.0,3.0,0.0,1.0,1.0,0.0,4,1,1,1,1,1,1
1400,61.0,1,1,3.0,2,1,3.0,2.0,4.0,0.0,5.0,0.0,4,1,1,0,1,1,1
1402,25.0,1,1,2.0,1,1,2.0,5.0,4.0,0.0,5.0,0.0,4,1,0,1,1,1,1
1404,57.0,1,1,3.0,1,1,3.0,6.0,,2.0,3.0,3.0,4,1,1,0,1,0,1
1405,42.0,2,1,3.0,4,1,2.0,4.0,0.0,2.0,1.0,0.0,4,1,1,1,0,1,1
1406,64.0,2,1,3.0,4,2,2.0,1.0,4.0,2.0,1.0,0.0,5,1,1,1,1,1,0
1409,46.0,2,1,3.0,1,2,3.0,1.0,3.0,1.0,3.0,2.0,5,1,0,1,1,1,0
1412,60.0,2,1,2.0,2,2,2.0,2.0,1.0,1.0,3.0,0.0,5,1,1,1,0,1,1
1414,33.0,1,1,2.0,3,2,3.0,4.0,2.0,2.0,1.0,0.0,5,1,1,1,1,1,1
1415,46.0,1,1,2.0,1,2,2.0,11.0,5.0,3.0,3.0,0.0,5,1,0,1,0,0,0
1416,25.0,1,3,2.0,0,2,2.0,6.0,3.0,0.0,5.0,0.0,5,2,1,1,1,0,0
1417,37.0,1,1,,2,2,2.0,5.0,,2.0,5.0,0.0,5,1,1,1,0,1,1
1418,36.0,1,1,3.0,3,2,2.0,4.0,0.0,0.0,1.0,0.0,5,1,1,1,1,1,1
1420,27.0,1,3,2.0,4,2,2.0,7.0,1.0,0.0,5.0,0.0,5,2,1,1,1,1,1
1421,29.0,2,2,,2,2,,4.0,3.0,2.0,5.0,0.0,5,1,1,1,0,0,1
1422,25.0,2,1,3.0,3,2,1.0,3.0,0.0,0.0,5.0,0.0,5,1,1,1,1,1,1
1423,28.0,2,1,2.0,1,2,2.0,1.0,3.0,0.0,1.0,0.0,5,1,1,1,0,1,0
1425,39.0,2,1,3.0,1,2,1.0,4.0,5.0,2.0,1.0,0.0,5,1,1,1,1,1,0
1426,33.0,2,1,2.0,3,2,2.0,1.0,6.0,0.0,5.0,0.0,5,1,1,1,0,1,1
1427,67.0,2,1,3.0,1,2,1.0,4.0,1.0,2.0,2.0,0.0,5,2,1,1,0,1,0
1428,71.0,2,3,3.0,1,2,2.0,1.0,0.0,1.0,2.0,0.0,5,2,1,1,1,1,1
1429,58.0,2,1,3.0,3,2,2.0,4.0,0.0,1.0,3.0,0.0,5,1,1,1,1,1,1
1431,59.0,1,1,4.0,4,2,2.0,3.0,1.0,0.0,1.0,0.0,5,1,1,1,0,1,1
1432,70.0,2,1,3.0,4,2,1.0,4.0,1.0,0.0,5.0,0.0,5,1,0,1,1,1,1
1433,67.0,2,3,2.0,1,2,1.0,1.0,2.0,1.0,3.0,0.0,5,1,1,1,0,0,0
1434,50.0,1,1,1.0,1,2,1.0,1.0,6.0,0.0,1.0,1.0,5,1,0,1,0,0,0
1435,67.0,2,1,2.0,3,2,1.0,2.0,0.0,1.0,3.0,0.0,5,1,1,0,1,1,1
1436,35.0,2,1,2.0,1,2,2.0,4.0,3.0,2.0,3.0,0.0,5,1,1,1,0,0,0
1438,67.0,2,3,,1,2,1.0,12.0,2.0,6.0,2.0,0.0,5,1,0,0,0,1,1
1439,73.0,2,3,3.0,1,2,2.0,1.0,1.0,2.0,2.0,0.0,5,1,1,1,1,0,0
1441,78.0,1,1,2.0,0,2,3.0,2.0,0.0,1.0,5.0,0.0,2,1,1,1,0,0,0
1443,34.0,2,1,2.0,1,2,1.0,2.0,1.0,2.0,5.0,0.0,2,1,1,0,0,0,0
1445,56.0,2,1,2.0,0,2,3.0,1.0,1.0,3.0,1.0,0.0,2,1,1,0,0,0,0
1448,23.0,2,2,2.0,1,2,3.0,1.0,,0.0,5.0,0.0,2,1,1,1,0,1,0
1450,70.0,2,1,3.0,1,2,2.0,1.0,1.0,3.0,2.0,0.0,4,1,1,0,1,1,0
1451,55.0,2,1,3.0,3,2,2.0,4.0,1.0,0.0,3.0,0.0,4,1,1,1,1,1,0
1452,32.0,1,1,2.0,4,2,1.0,5.0,7.0,0.0,5.0,0.0,4,1,1,0,1,1,1
1453,56.0,2,1,2.0,4,2,1.0,6.0,3.0,1.0,4.0,0.0,4,1,0,1,1,1,0
1456,60.0,1,1,2.0,1,2,2.0,2.0,3.0,2.0,1.0,0.0,4,1,0,1,1,1,0
1458,80.0,1,1,2.0,1,2,1.0,1.0,5.0,3.0,1.0,0.0,5,1,0,0,0,0,0
1461,30.0,1,1,2.0,1,2,2.0,2.0,3.0,3.0,5.0,0.0,5,1,0,1,1,0,0
1463,43.0,2,1,2.0,2,2,2.0,2.0,1.0,2.0,1.0,0.0,5,1,0,1,0,1,1
1465,51.0,2,2,2.0,1,2,2.0,1.0,0.0,2.0,2.0,0.0,5,1,1,1,0,1,0
1466,59.0,2,3,3.0,0,2,3.0,1.0,4.0,4.0,3.0,0.0,5,2,0,0,1,1,0
1469,66.0,2,1,3.0,1,2,2.0,1.0,5.0,2.0,1.0,0.0,5,1,0,1,0,0,0
1470,32.0,1,3,3.0,3,2,2.0,2.0,4.0,1.0,1.0,0.0,5,1,1,1,1,1,1
1471,55.0,1,1,2.0,1,2,2.0,4.0,5.0,0.0,1.0,2.0,5,1,1,1,0,1,1
1472,62.0,1,1,2.0,3,2,1.0,10.0,1.0,3.0,1.0,0.0,5,2,1,0,0,1,0
1473,19.0,1,1,2.0,0,2,2.0,4.0,5.0,1.0,5.0,0.0,5,1,0,0,0,1,0
1474,75.0,1,1,2.0,0,2,2.0,1.0,1.0,3.0,1.0,0.0,5,1,1,1,0,0,0
1476,50.0,2,1,3.0,1,2,1.0,2.0,5.0,2.0,1.0,0.0,5,2,0,1,0,0,0
1477,37.0,2,1,3.0,3,2,2.0,1.0,6.0,3.0,1.0,0.0,5,1,1,1,0,0,1
1478,43.0,1,1,3.0,1,2,1.0,1.0,5.0,6.0,3.0,0.0,5,2,0,1,0,1,1
1479,26.0,1,1,2.0,3,2,3.0,4.0,7.0,0.0,5.0,0.0,5,1,0,0,1,1,0
1480,19.0,2,1,3.0,1,2,2.0,2.0,4.0,0.0,5.0,0.0,5,1,1,1,0,0,0
1481,43.0,2,1,1.0,1,2,2.0,4.0,7.0,0.0,5.0,0.0,5,1,1,0,0,0,0
1482,74.0,2,1,3.0,1,2,3.0,1.0,3.0,2.0,3.0,0.0,5,1,1,0,0,1,1
1483,60.0,1,1,3.0,1,2,2.0,1.0,1.0,3.0,1.0,0.0,5,1,1,0,0,1,1
